antes CR,liquidate to collateral,liquidate to leveraged
0.476000000000000000,0.476000000000000000,0.793333333333333333
0.478000000000000000,0.478000000000000000,0.796666666666666666
0.480000000000000000,0.480000000000000000,0.800000000000000000
0.482000000000000000,0.482000000000000000,0.803333333333333333
0.484000000000000000,0.484000000000000000,0.806666666666666666
0.486000000000000000,0.486000000000000000,0.810000000000000000
0.488000000000000000,0.488000000000000000,0.813333333333333333
0.490000000000000000,0.490000000000000000,0.816666666666666666
0.492000000000000000,0.492000000000000000,0.820000000000000000
0.494000000000000000,0.494000000000000000,0.823333333333333333
0.496000000000000000,0.496000000000000000,0.826666666666666666
0.498000000000000000,0.498000000000000000,0.830000000000000000
0.500000000000000000,0.500000000000000000,0.833333333333333333
0.502000000000000000,0.502000000000000000,0.836666666666666666
0.504000000000000000,0.504000000000000000,0.840000000000000000
0.506000000000000000,0.506000000000000000,0.843333333333333333
0.508000000000000000,0.508000000000000000,0.846666666666666666
0.510000000000000000,0.510000000000000000,0.850000000000000000
0.512000000000000000,0.512000000000000000,0.853333333333333333
0.514000000000000000,0.514000000000000000,0.856666666666666666
0.516000000000000000,0.516000000000000000,0.860000000000000000
0.518000000000000000,0.518000000000000000,0.863333333333333333
0.520000000000000000,0.520000000000000000,0.866666666666666666
0.522000000000000000,0.522000000000000000,0.870000000000000000
0.524000000000000000,0.524000000000000000,0.873333333333333333
0.526000000000000000,0.526000000000000000,0.876666666666666666
0.528000000000000000,0.528000000000000000,0.880000000000000000
0.530000000000000000,0.530000000000000000,0.883333333333333333
0.532000000000000000,0.532000000000000000,0.886666666666666666
0.534000000000000000,0.534000000000000000,0.890000000000000000
0.536000000000000000,0.536000000000000000,0.893333333333333333
0.538000000000000000,0.538000000000000000,0.896666666666666666
0.540000000000000000,0.540000000000000000,0.900000000000000000
0.542000000000000000,0.542000000000000000,0.903333333333333333
0.544000000000000000,0.544000000000000000,0.906666666666666666
0.546000000000000000,0.546000000000000000,0.910000000000000000
0.548000000000000000,0.548000000000000000,0.913333333333333333
0.550000000000000000,0.550000000000000000,0.916666666666666666
0.552000000000000000,0.552000000000000000,0.920000000000000000
0.554000000000000000,0.554000000000000000,0.923333333333333333
0.556000000000000000,0.556000000000000000,0.926666666666666666
0.558000000000000000,0.558000000000000000,0.930000000000000000
0.560000000000000000,0.560000000000000000,0.933333333333333333
0.562000000000000000,0.562000000000000000,0.936666666666666666
0.564000000000000000,0.564000000000000000,0.940000000000000000
0.566000000000000000,0.566000000000000000,0.943333333333333333
0.568000000000000000,0.568000000000000000,0.946666666666666666
0.570000000000000000,0.570000000000000000,0.950000000000000000
0.572000000000000000,0.572000000000000000,0.953333333333333333
0.574000000000000000,0.574000000000000000,0.956666666666666666
0.576000000000000000,0.576000000000000000,0.960000000000000000
0.578000000000000000,0.578000000000000000,0.963333333333333333
0.580000000000000000,0.580000000000000000,0.966666666666666666
0.582000000000000000,0.582000000000000000,0.970000000000000000
0.584000000000000000,0.584000000000000000,0.973333333333333333
0.586000000000000000,0.586000000000000000,0.976666666666666666
0.588000000000000000,0.588000000000000000,0.980000000000000000
0.590000000000000000,0.590000000000000000,0.983333333333333333
0.592000000000000000,0.592000000000000000,0.986666666666666666
0.594000000000000000,0.594000000000000000,0.990000000000000000
0.596000000000000000,0.596000000000000000,0.993333333333333333
